age,annual_income,employment_length_years,existing_debt,debt_to_income_ratio,num_credit_lines,num_late_payments_2yrs,credit_utilization,savings_balance,checking_balance,loan_amount,loan_term_months,credit_history_years,has_bankruptcy,home_ownership,purpose,creditworthy
36,69720.42,11.8,22428.17,0.322,5,1,0.878,3830.73,6049.55,5926.59,48,18,0,own,medical,1
52,40903.12,11.2,20192.57,0.494,8,0,0.546,1992.04,1317.69,5971.63,60,33,0,mortgage,education,0
68,79485.92,6.5,17606.43,0.222,7,0,0.213,2613.18,5975.51,9454.99,48,44,0,rent,car,1
61,60583.32,4.6,31035.99,0.512,11,0,0.309,10457.49,8117.95,5933.53,36,43,0,mortgage,debt_consolidation,1
28,75934.29,7.0,30027.25,0.395,8,0,0.292,2717.43,6709.36,8745.49,36,10,0,mortgage,education,1
19,65022.01,8.8,11673.81,0.18,2,0,0.5,4360.73,4465.12,8597.22,36,0,0,mortgage,education,1
21,34248.17,9.4,2407.86,0.07,1,0,0.289,1152.13,2773.13,7880.63,36,2,1,rent,education,0
49,57182.84,8.5,25854.43,0.452,3,0,0.152,5229.03,7368.92,12005.46,48,29,0,mortgage,car,1
26,80072.59,6.5,21040.79,0.263,11,0,0.235,5212.0,6035.11,8673.56,24,4,0,rent,medical,1
30,60296.01,12.0,3528.98,0.059,9,2,0.537,3163.85,2454.08,3470.15,60,8,0,rent,debt_consolidation,1
62,57653.08,3.6,4304.08,0.075,8,1,0.398,9898.75,2375.19,11029.76,36,44,0,mortgage,medical,1
63,60277.07,19.4,32096.91,0.532,3,1,0.68,4373.78,2378.55,2794.77,24,41,0,rent,debt_consolidation,0
61,31938.49,10.8,4752.16,0.149,5,2,0.686,2487.3,1220.27,19007.09,60,36,0,rent,debt_consolidation,0
31,82882.39,1.4,44117.74,0.532,8,0,0.582,1450.31,8798.08,4515.63,60,11,0,rent,car,0
50,27408.59,7.9,10443.07,0.381,11,2,0.526,2407.7,4157.75,4603.59,36,30,1,mortgage,home_improvement,0
50,88768.61,10.9,15912.69,0.179,7,1,0.648,12071.8,4104.42,17788.08,12,26,0,rent,education,1
28,51228.79,5.3,11443.27,0.223,0,2,0.527,2129.06,1104.4,7207.74,36,7,0,rent,medical,1
47,66502.91,0.0,28717.98,0.432,10,0,0.263,4317.85,209.55,6587.05,12,22,0,own,education,1
45,31163.85,1.8,7814.96,0.251,11,1,0.67,6090.16,4767.7,724.69,60,21,0,own,car,1
39,73534.41,9.7,4383.97,0.06,0,2,0.263,3797.97,8455.73,6306.38,12,18,0,mortgage,car,1
57,69378.61,0.0,9837.99,0.142,4,0,0.711,8440.76,2262.85,7300.56,48,34,0,rent,medical,1
53,67990.48,0.0,32362.3,0.476,11,0,0.271,4642.81,5009.62,16804.78,36,28,0,rent,home_improvement,1
46,30769.43,9.7,11968.46,0.389,11,0,0.761,5353.28,4209.74,5935.52,48,23,0,own,business,0
56,44711.87,5.9,12766.96,0.286,11,0,0.311,4479.96,2838.41,17063.93,48,37,0,mortgage,business,1
57,65133.95,3.5,9777.43,0.15,11,2,0.574,2978.29,7151.61,9096.27,24,32,0,rent,debt_consolidation,0
47,82108.6,4.5,22295.2,0.272,0,0,0.754,2085.81,4832.98,15033.94,60,23,0,mortgage,car,0
32,42666.64,0.0,18691.83,0.438,1,3,0.23,9539.53,2214.16,5977.8,48,9,0,rent,business,0
57,43028.38,9.4,2720.16,0.063,5,1,0.517,4872.34,0.0,13973.56,36,35,0,mortgage,education,0
55,63741.75,3.0,34881.2,0.547,7,0,0.779,6272.31,2960.02,4318.53,60,32,0,own,business,1
69,120501.83,4.3,57319.6,0.476,4,0,0.448,6979.47,4803.25,9117.95,48,47,0,own,home_improvement,1
26,46908.86,8.7,8843.35,0.189,3,1,0.752,979.98,4347.86,4159.18,24,4,0,mortgage,business,0
40,51033.59,5.7,24567.86,0.481,3,2,0.339,5307.95,4039.5,5462.86,48,15,0,own,debt_consolidation,1
66,48675.16,3.5,18560.26,0.381,7,0,0.486,4900.23,3726.34,4026.22,12,45,0,own,car,1
45,55363.27,0.0,20659.79,0.373,11,0,0.513,6693.85,6327.6,14508.1,36,20,0,mortgage,business,1
67,84339.3,8.8,7931.79,0.094,9,0,0.337,15603.09,0.0,8872.96,24,49,0,rent,car,1
19,56306.2,7.4,28160.09,0.5,2,1,0.589,5291.04,3614.38,12319.6,36,1,0,mortgage,home_improvement,1
20,124895.48,4.4,32308.11,0.259,1,0,0.629,2293.05,1021.33,12449.84,24,1,0,own,medical,1
59,59593.44,1.8,26561.44,0.446,3,0,0.076,7575.23,243.64,3842.48,24,40,0,rent,education,1
37,87148.26,7.1,15577.54,0.179,8,0,0.585,19931.89,4543.71,10258.31,24,16,0,rent,debt_consolidation,1
45,52236.99,9.4,9572.01,0.183,0,1,0.218,3947.48,3539.0,20562.77,48,25,0,rent,debt_consolidation,1
40,38318.9,7.5,20358.27,0.531,8,0,0.755,2786.71,3517.07,7288.86,12,21,0,rent,business,1
39,56276.4,15.2,15939.15,0.283,6,0,0.738,3803.62,4978.58,9482.21,36,18,0,rent,education,1
66,68325.95,10.5,3535.33,0.052,7,1,0.134,5780.15,1731.5,15063.61,36,44,0,mortgage,debt_consolidation,1
23,44835.01,6.5,20755.22,0.463,10,0,0.082,4646.12,2547.32,6668.64,60,1,0,rent,medical,1
58,82350.94,10.7,11564.7,0.14,7,0,0.134,9883.7,11407.25,13158.47,24,37,0,own,business,1
64,49417.37,7.2,24003.97,0.486,7,1,0.318,2514.68,7282.25,11084.61,24,40,0,rent,business,1
52,40925.8,7.2,20696.72,0.506,5,0,0.197,2189.17,2100.39,8404.86,12,32,0,mortgage,car,1
39,115847.74,13.5,6784.74,0.059,7,0,0.258,483.65,8261.01,9588.68,12,14,0,rent,business,1
27,44108.89,2.5,14498.04,0.329,4,0,0.527,807.57,963.89,4249.17,48,3,0,mortgage,debt_consolidation,0
53,48958.74,7.1,26447.89,0.54,0,2,0.265,3047.28,5778.65,23208.47,36,32,0,mortgage,medical,1
42,72037.15,12.9,36982.96,0.513,0,1,0.165,7558.19,13144.44,7170.02,48,19,0,rent,home_improvement,1
26,51666.51,8.5,15416.2,0.298,8,0,0.622,3049.52,2061.93,9766.55,36,6,0,rent,home_improvement,0
37,41376.42,5.2,15750.41,0.381,7,0,0.299,5585.2,5191.82,3542.94,48,14,0,mortgage,business,1
68,47444.92,0.0,16143.55,0.34,4,2,0.512,2264.82,4910.43,11295.17,24,44,0,rent,car,1
32,103758.13,0.0,13252.43,0.128,8,0,0.359,5195.07,6046.68,7799.27,36,9,0,rent,business,1
28,69130.96,17.4,25308.06,0.366,5,1,0.464,11333.94,2202.69,9275.08,48,5,0,own,education,1
53,73659.18,8.5,14478.8,0.197,3,0,0.066,7546.07,14038.43,6242.29,48,34,0,rent,medical,1
29,62724.39,4.1,12490.0,0.199,7,0,0.72,9346.45,6584.43,11276.7,24,11,0,rent,medical,1
65,66206.51,8.7,16061.28,0.243,4,1,0.197,7013.79,7587.08,12400.8,24,47,0,own,debt_consolidation,1
62,50429.53,2.3,23785.28,0.472,11,0,0.358,4425.23,2828.5,5972.7,36,39,0,rent,home_improvement,1
69,60175.66,5.3,8805.1,0.146,8,0,0.337,6241.98,4195.25,4511.92,60,47,0,mortgage,medical,1
65,30021.98,2.3,4590.95,0.153,8,1,0.1,916.62,174.94,4681.08,36,41,0,mortgage,home_improvement,1
31,78314.12,0.0,1870.94,0.024,8,0,0.498,837.24,8200.32,15432.43,36,11,0,own,business,0
29,50284.09,0.0,5136.7,0.102,8,0,0.423,1397.73,2410.62,5630.06,12,11,0,mortgage,medical,0
36,39317.94,0.0,21180.58,0.539,9,1,0.507,702.03,603.17,14197.59,12,13,0,rent,car,1
42,61296.43,12.1,15321.11,0.25,5,0,0.679,6179.84,1466.21,8579.52,48,20,0,own,debt_consolidation,1
63,54082.94,2.1,6675.85,0.123,9,2,0.033,8987.62,10124.17,6713.84,12,45,0,mortgage,debt_consolidation,1
56,77362.49,9.7,41142.25,0.532,0,1,0.328,2293.59,4006.81,2360.35,36,38,0,rent,car,1
51,56676.54,11.8,1948.11,0.034,7,3,0.515,5464.13,4821.86,20395.92,12,28,0,own,home_improvement,0
63,47122.88,7.1,13034.57,0.277,6,0,0.1,9798.38,326.01,8189.09,60,43,0,rent,car,1
51,57118.65,5.5,25500.0,0.446,0,0,0.005,8188.13,3267.91,6434.23,24,30,0,rent,medical,1
38,90632.25,7.7,38935.38,0.43,7,0,0.777,9844.86,0.0,8465.99,48,20,0,rent,car,1
40,78236.18,4.9,9410.65,0.12,0,0,0.841,6407.65,6670.3,9284.42,36,15,0,rent,education,1
45,69071.27,13.0,27292.03,0.395,8,0,0.133,7079.72,1460.21,5502.53,48,20,0,rent,education,1
23,79394.06,16.4,27773.07,0.35,6,2,0.426,7179.83,8461.32,6887.08,36,2,0,mortgage,car,1
56,70840.15,14.2,26770.24,0.378,7,1,0.618,5132.06,0.0,4080.73,24,34,0,rent,car,1
52,43122.72,0.0,6944.29,0.161,7,2,0.424,1498.01,1512.01,5637.28,60,33,0,mortgage,medical,1
56,73860.09,4.8,33214.09,0.45,3,0,0.208,3671.55,9269.68,7844.11,48,31,0,own,education,1
46,82613.12,7.0,26138.45,0.316,7,0,0.714,8043.41,11840.17,3533.02,48,21,0,rent,medical,1
58,84219.44,9.3,34049.19,0.404,2,0,0.404,13234.27,5639.8,7289.04,48,33,0,own,car,1
67,40313.84,0.0,20881.52,0.518,9,0,0.128,1232.91,1904.83,6891.86,60,47,0,own,debt_consolidation,1
48,49003.69,0.0,23199.01,0.473,1,1,0.223,13477.2,3552.34,5884.48,60,27,0,own,home_improvement,1
41,46720.0,13.5,20306.33,0.435,1,0,0.678,773.05,7908.13,13019.64,12,20,0,mortgage,car,1
24,52076.2,4.2,9035.94,0.174,8,0,0.606,2049.75,2772.77,4153.2,48,2,0,mortgage,home_improvement,0
58,66685.88,0.0,3245.2,0.049,0,0,0.563,6688.96,4457.25,8519.32,60,39,0,mortgage,home_improvement,1
65,60792.92,1.5,19731.05,0.325,11,0,0.388,7729.46,852.43,5653.94,12,42,0,rent,debt_consolidation,1
54,60798.75,9.0,2328.1,0.038,0,0,0.086,3060.9,1993.15,8777.92,60,34,0,rent,education,1
63,37073.12,2.9,14774.4,0.399,6,0,0.198,3103.11,3288.27,8588.68,36,44,0,mortgage,medical,1
62,48427.55,8.2,19880.26,0.411,11,2,0.481,3504.17,5391.06,23877.25,12,41,0,mortgage,car,1
59,86372.1,2.1,27495.95,0.318,8,0,0.789,5436.5,7064.06,29042.33,48,41,0,rent,debt_consolidation,1
44,82489.92,0.0,9001.34,0.109,7,1,0.157,3203.53,8925.47,5210.95,24,26,0,own,debt_consolidation,1
24,56369.47,14.1,27290.29,0.484,8,0,0.619,5559.91,938.06,7629.53,60,0,0,own,medical,0
19,73927.99,9.0,24827.85,0.336,8,0,0.12,7568.69,863.91,5124.04,60,0,0,mortgage,medical,1
29,64711.87,5.3,18953.64,0.293,1,0,0.626,5278.52,6884.52,8510.82,24,7,0,own,home_improvement,0
40,76655.78,4.4,24592.99,0.321,3,0,0.677,10362.87,3285.37,5291.25,60,21,0,own,debt_consolidation,1
56,75017.36,14.3,4795.87,0.064,2,0,0.517,7385.83,595.68,5131.61,24,31,0,rent,debt_consolidation,1
42,57824.03,10.0,23848.46,0.412,2,0,0.571,2588.04,4441.38,6341.73,24,21,0,own,medical,0
20,69212.64,12.7,3613.67,0.052,2,0,0.391,14501.23,4911.27,6476.44,60,0,0,mortgage,business,1
29,66105.86,4.1,21586.58,0.327,7,0,0.269,7707.49,3779.55,1793.95,36,11,0,own,medical,1
68,58319.21,7.3,6397.98,0.11,11,0,0.048,3765.45,8515.6,6712.14,48,48,0,mortgage,car,1
69,54315.24,9.0,7065.44,0.13,6,1,0.552,3113.71,8712.14,20953.63,24,45,0,own,medical,0
38,98555.41,4.2,14155.0,0.144,0,0,0.393,5575.58,11299.94,5267.68,36,18,0,own,education,1
60,58342.67,6.5,1609.21,0.028,8,0,0.609,1911.26,5142.41,12965.96,60,41,0,rent,medical,1
55,72396.02,4.1,35667.68,0.493,6,1,0.761,3510.15,9822.07,10398.42,48,35,0,mortgage,debt_consolidation,0
66,95840.88,9.0,42768.48,0.446,9,0,0.882,8668.97,7145.51,6307.28,60,48,0,mortgage,home_improvement,1
64,69174.5,0.4,2530.53,0.037,4,1,0.22,8250.5,3941.48,4766.39,12,45,0,rent,business,1
51,68150.62,9.9,3421.34,0.05,5,0,0.749,13140.23,2554.69,3982.56,60,28,0,rent,debt_consolidation,1
39,58451.99,8.6,25422.21,0.435,7,1,0.418,3827.22,1610.64,4770.91,24,18,0,rent,home_improvement,1
50,66495.77,6.0,1569.68,0.024,8,2,0.21,6421.49,7518.53,3444.03,48,32,0,own,business,1
35,52870.31,9.2,14199.35,0.269,2,0,0.604,5026.62,0.0,2423.9,36,15,0,rent,medical,1
36,131023.39,5.2,10071.45,0.077,7,0,0.278,6295.08,4841.6,4475.76,12,13,0,mortgage,education,1
50,37329.58,3.6,12451.84,0.334,11,1,0.48,4168.44,1828.46,13593.74,12,26,0,mortgage,business,1
48,55394.64,9.7,30418.33,0.549,0,1,0.142,1379.01,0.0,11130.57,60,29,0,rent,home_improvement,0
48,69550.98,9.9,7732.08,0.111,3,2,0.504,5262.91,3275.61,5811.99,60,24,1,rent,home_improvement,0
38,68170.76,4.5,35928.88,0.527,6,0,0.413,4429.5,4864.26,14529.29,24,14,0,mortgage,car,1
39,52841.42,4.0,25295.38,0.479,11,0,0.302,2688.54,6236.87,4785.23,60,20,0,mortgage,car,1
19,33361.58,6.1,18098.76,0.543,11,1,0.336,3413.69,1380.02,3034.7,48,0,0,rent,education,1
49,39153.27,4.2,16682.42,0.426,7,0,0.401,7574.35,2807.34,19753.6,36,27,0,mortgage,medical,1
48,62168.2,14.6,29480.59,0.474,6,1,0.281,9127.96,0.0,8943.05,36,23,0,rent,debt_consolidation,1
66,30549.23,8.6,10238.17,0.335,4,0,0.122,2857.02,178.48,10474.94,24,41,0,own,car,1
44,71172.74,7.1,34138.76,0.48,5,1,0.08,9917.08,0.0,5047.38,60,21,0,rent,home_improvement,1
42,84882.79,2.3,6714.36,0.079,8,0,0.236,19689.4,9813.37,5395.64,48,24,0,own,education,1
22,75365.11,10.7,31131.58,0.413,6,0,0.256,3416.69,3788.87,5903.53,60,0,0,mortgage,medical,0
29,80385.96,3.9,28394.21,0.353,6,0,0.36,6047.79,6247.16,11055.84,60,5,0,mortgage,medical,1
36,30881.74,3.7,1597.16,0.052,10,1,0.456,3391.56,2867.11,892.15,60,14,0,rent,debt_consolidation,1
38,53508.52,10.9,9339.53,0.175,1,1,0.118,6203.23,5730.25,4021.37,60,19,0,own,business,1
37,42093.49,8.9,5663.12,0.135,11,0,0.572,2769.46,7026.85,4521.75,48,13,0,own,home_improvement,1
39,34966.89,0.0,8208.23,0.235,8,1,0.153,3313.01,2258.87,11872.33,24,19,0,own,education,1
58,49977.75,6.2,6253.58,0.125,7,1,0.187,3424.88,1553.79,27721.87,36,34,0,mortgage,medical,1
25,94995.54,7.6,15736.93,0.166,6,0,0.659,7497.96,9650.02,6979.07,48,3,0,own,education,1
35,104230.26,5.3,18437.91,0.177,6,0,0.263,1904.02,19262.94,3924.9,36,14,0,rent,debt_consolidation,1
27,43769.08,7.8,14789.56,0.338,6,0,0.163,8459.6,1737.98,3735.3,12,3,0,rent,home_improvement,0
34,59677.64,0.0,5459.5,0.091,4,2,0.111,874.26,1606.38,8312.6,48,14,0,own,home_improvement,1
53,66186.22,0.0,9781.24,0.148,8,0,0.488,3583.38,0.0,15960.57,48,34,0,rent,car,1
21,53632.41,2.1,10087.64,0.188,3,0,0.912,6399.27,0.0,12830.56,24,0,0,mortgage,business,1
36,86992.66,8.4,22444.63,0.258,7,0,0.491,13817.15,11973.29,9612.33,24,11,1,own,education,0
20,50219.47,0.0,2018.17,0.04,6,0,0.244,3403.21,2912.25,3604.78,48,2,0,rent,education,1
67,47584.15,2.8,26151.39,0.55,4,0,0.373,6146.8,465.29,8363.83,60,46,0,rent,education,1
56,44492.24,0.0,7973.35,0.179,9,0,0.62,3393.97,2972.91,2862.02,60,33,0,rent,education,1
31,53511.62,5.8,9219.67,0.172,3,0,0.141,5406.45,10527.42,17326.86,48,11,0,mortgage,business,1
29,24617.32,16.8,7731.84,0.314,7,1,0.477,1386.41,1646.31,5061.66,48,10,0,own,debt_consolidation,1
24,54329.47,5.9,25678.12,0.473,3,0,0.493,6555.32,8823.19,6182.96,12,5,0,rent,medical,1
43,60867.56,6.5,15953.93,0.262,2,0,0.157,1800.26,1206.41,14704.5,36,18,0,rent,debt_consolidation,1
57,27723.11,11.2,4210.72,0.152,6,2,0.079,7460.7,3872.4,6024.12,36,37,0,mortgage,home_improvement,1
48,62120.59,7.1,19873.25,0.32,11,2,0.569,3027.04,2398.66,17814.04,12,30,0,own,debt_consolidation,1
63,41310.59,5.9,11400.05,0.276,3,0,0.427,1349.41,1164.35,500.0,36,43,0,rent,debt_consolidation,1
36,61732.17,11.6,15076.83,0.244,1,1,0.413,4947.44,1215.4,4681.33,12,16,0,mortgage,car,1
33,61313.51,9.4,33198.69,0.541,1,0,0.415,3838.96,3094.48,11271.93,60,9,0,rent,education,1
43,61756.97,8.4,33833.78,0.548,5,0,0.425,11817.42,7130.56,12358.48,12,25,0,own,medical,1
29,75859.16,6.3,24110.34,0.318,9,0,0.287,18235.82,3230.21,4884.98,36,8,0,mortgage,medical,0
68,20932.34,5.3,1173.09,0.056,8,3,0.256,1048.52,2515.01,3359.36,48,44,0,mortgage,medical,1
28,40782.75,11.6,13069.5,0.32,2,1,0.437,4467.63,1256.05,9755.86,12,8,0,rent,medical,0
43,53837.97,5.3,28254.72,0.525,10,1,0.529,5467.64,3368.29,7160.72,24,22,0,rent,car,0
45,32716.42,13.2,16705.56,0.511,1,0,0.054,3502.67,1312.87,1280.03,48,26,1,rent,debt_consolidation,0
21,73479.4,1.8,9862.07,0.134,6,2,0.137,2868.01,11555.59,3492.55,36,0,0,mortgage,car,0
42,42736.57,14.2,5161.01,0.121,10,1,0.553,1626.86,3954.97,11358.23,60,19,0,own,debt_consolidation,0
42,79812.16,9.4,8036.73,0.101,9,0,0.379,6872.02,6455.0,9439.82,12,20,0,rent,medical,1
32,80776.63,2.2,36711.82,0.454,8,0,0.169,8363.43,4258.8,5360.05,36,11,0,mortgage,home_improvement,1
25,55532.66,9.5,15534.11,0.28,3,0,0.721,1483.03,2083.71,3145.61,48,6,1,rent,home_improvement,0
21,54596.3,3.7,10873.65,0.199,9,0,0.076,2977.43,891.95,10629.62,60,0,0,rent,medical,0
19,36348.55,7.2,6984.29,0.192,4,4,0.851,2658.97,4825.85,13756.48,36,0,0,mortgage,car,0
43,59049.68,4.6,9800.42,0.166,4,0,0.033,9679.43,0.0,9741.98,24,24,0,own,home_improvement,1
23,75635.18,6.3,36893.97,0.488,6,0,0.247,10318.9,3672.12,4038.46,24,3,1,mortgage,debt_consolidation,0
67,64261.14,11.7,15238.27,0.237,7,0,0.269,12102.3,7119.77,5356.94,24,45,0,rent,education,1
31,90656.12,9.6,13537.62,0.149,2,0,0.536,7241.12,0.0,21081.49,12,11,0,rent,home_improvement,1
52,51827.46,1.4,20550.34,0.397,11,0,0.277,3079.12,3917.13,7955.53,60,34,0,mortgage,home_improvement,1
53,51805.72,1.7,18483.81,0.357,10,1,0.052,9362.23,1198.6,22776.36,24,35,0,rent,debt_consolidation,1
44,43632.57,8.4,17415.67,0.399,3,0,0.559,3398.02,2966.96,5446.91,36,25,0,own,car,1
64,111299.35,8.7,50712.07,0.456,2,0,0.476,13369.3,6481.97,7010.23,12,39,1,own,education,1
24,36248.22,3.6,2669.82,0.074,0,1,0.472,495.96,0.0,3051.89,60,0,0,own,car,0
30,73788.53,15.0,1553.55,0.021,4,1,0.245,5569.92,7273.03,3689.86,36,7,0,own,car,1
31,76165.66,11.1,3564.56,0.047,2,0,0.254,5992.54,1315.85,3092.19,60,8,0,own,car,1
25,75062.73,3.9,29619.78,0.395,11,0,0.534,5791.01,2944.83,3957.85,36,1,0,rent,education,1
34,44765.58,3.4,23066.95,0.515,10,1,0.445,3808.5,3097.83,10595.61,36,12,0,rent,car,1
34,38144.53,5.9,7456.72,0.195,9,0,0.497,6757.1,3259.52,20662.13,60,11,0,rent,business,0
58,55522.52,5.3,24098.6,0.434,3,0,0.107,3087.06,4943.49,7973.32,48,40,0,mortgage,education,0
34,70221.26,13.3,28542.68,0.406,8,0,0.316,9512.52,7458.2,2045.93,60,16,0,rent,home_improvement,1
63,47858.65,11.9,25765.79,0.538,5,1,0.493,1125.66,0.0,6821.72,48,45,0,own,medical,1
58,53023.63,7.2,14290.95,0.27,3,2,0.449,1391.76,4814.82,6203.54,60,34,0,mortgage,home_improvement,1
64,48122.14,10.4,5198.09,0.108,6,3,0.7,1924.03,3234.54,11793.86,24,44,0,rent,debt_consolidation,1
24,60358.88,11.1,25687.09,0.426,1,0,0.135,2900.62,2353.83,3444.08,12,5,0,mortgage,medical,0
69,59069.99,7.3,26816.24,0.454,11,0,0.643,7946.74,4713.56,6903.25,36,48,0,own,business,1
50,96368.51,9.0,38052.94,0.395,1,0,0.737,8296.93,10860.17,15312.75,12,32,0,mortgage,business,1
69,70736.59,10.0,33775.75,0.477,3,0,0.529,1326.29,1615.59,21343.4,60,51,0,own,education,1
37,38729.92,9.4,8393.81,0.217,2,0,0.389,3575.96,5296.94,8524.46,48,19,0,rent,medical,0
67,39666.2,3.1,15305.88,0.386,6,2,0.487,3654.51,4917.93,10074.09,36,47,0,rent,car,0
49,74231.92,3.6,11865.21,0.16,8,1,0.467,207.52,6322.59,10327.11,48,30,0,own,education,0
22,58864.16,5.6,15105.32,0.257,11,0,0.43,11080.68,324.44,5286.76,24,2,0,rent,car,1
39,108825.01,3.5,16162.78,0.149,4,0,0.634,4728.18,18980.8,11667.78,48,14,0,rent,car,1
26,108709.32,0.0,11077.79,0.102,2,0,0.68,14567.5,8793.26,4886.81,12,1,0,mortgage,business,1
67,43555.37,10.4,1701.06,0.039,0,0,0.54,4998.16,3226.7,7847.57,48,48,0,rent,education,1
34,64585.17,8.7,24274.65,0.376,7,3,0.082,2051.54,4672.57,1911.53,36,12,1,own,debt_consolidation,1
30,39815.77,0.3,19266.64,0.484,11,0,0.276,6598.16,3754.42,3367.3,36,11,0,own,debt_consolidation,0
47,73807.02,5.8,13775.51,0.187,0,0,0.339,7605.27,8341.19,5979.48,36,25,0,mortgage,debt_consolidation,1
40,101337.83,6.1,25080.58,0.247,11,0,0.192,16709.15,6628.49,6764.85,60,20,0,mortgage,medical,1
23,61629.48,7.9,1348.45,0.022,3,1,0.622,13566.35,279.06,5171.95,36,2,0,rent,debt_consolidation,1
60,51247.57,1.6,12238.59,0.239,10,1,0.475,1987.67,6068.39,6942.54,12,40,0,rent,car,1
62,66765.94,0.2,11290.17,0.169,0,0,0.3,6531.38,1729.31,2492.95,48,43,0,own,debt_consolidation,1
56,78947.42,9.6,25604.7,0.324,10,0,0.74,1878.16,1296.97,1965.02,60,38,0,own,car,1
50,79130.37,0.0,39684.99,0.502,3,0,0.295,12968.13,5023.36,12258.19,60,29,0,own,home_improvement,0
39,51428.48,5.8,14824.82,0.288,3,0,0.61,929.35,2256.51,12402.82,24,19,0,mortgage,education,0
46,47484.25,5.4,17950.58,0.378,2,2,0.526,1401.32,4067.86,4680.65,24,24,0,mortgage,home_improvement,0
45,63443.22,6.4,24990.66,0.394,1,0,0.299,3344.66,6038.04,7755.19,24,25,0,rent,medical,1
27,52520.31,8.3,5293.46,0.101,9,1,0.188,4102.78,2266.95,5348.68,60,3,0,mortgage,business,1
23,87003.81,15.0,17721.15,0.204,0,0,0.04,12013.49,6327.83,5923.32,48,2,0,own,medical,1
31,52319.75,0.0,4183.86,0.08,5,4,0.562,1046.8,2218.37,7285.86,48,6,1,rent,debt_consolidation,0
42,60168.42,11.4,15258.45,0.254,11,0,0.431,5822.06,6318.15,6246.64,60,21,0,mortgage,medical,1
27,66214.08,0.0,32462.21,0.49,4,0,0.19,3345.34,6037.36,13158.36,60,4,0,rent,home_improvement,0
24,36636.35,14.0,10071.16,0.275,9,0,0.883,2784.88,3756.72,9999.18,12,2,0,rent,medical,1
62,48740.63,0.0,12758.4,0.262,8,0,0.607,8972.83,2556.81,6037.17,36,38,0,own,medical,0
38,107035.51,19.2,14015.39,0.131,9,0,0.547,9104.41,8518.21,8615.0,60,14,0,mortgage,home_improvement,1
48,77799.63,5.1,14347.43,0.184,11,1,0.224,8861.38,7170.74,11696.43,36,26,0,rent,education,1
45,52096.52,13.5,26902.52,0.516,1,2,0.199,685.07,5423.75,4830.3,24,23,0,own,education,1
56,73909.76,12.4,13347.18,0.181,3,0,0.169,3206.78,7376.86,14430.23,24,37,0,rent,car,1
56,86498.44,4.8,35259.78,0.408,3,0,0.79,6795.05,5235.38,5564.35,48,35,0,own,medical,1
34,54686.57,5.2,2315.16,0.042,0,1,0.282,1347.47,502.1,19312.65,48,11,0,mortgage,home_improvement,1
62,76528.05,2.8,6734.96,0.088,1,1,0.623,1302.87,7021.34,8734.65,36,37,0,rent,business,1
37,72845.02,10.9,13482.4,0.185,1,0,0.056,3232.17,6502.73,663.64,24,14,0,rent,debt_consolidation,1
61,40013.74,4.9,19916.96,0.498,11,1,0.619,3138.59,467.1,2680.38,12,38,0,rent,debt_consolidation,0
39,54783.7,2.9,7462.89,0.136,10,1,0.799,7258.18,5971.5,4057.34,36,20,0,rent,medical,1
24,97289.16,9.7,39419.1,0.405,7,0,0.491,12935.86,7245.78,3570.51,24,3,0,rent,debt_consolidation,1
57,105902.71,2.5,11520.94,0.109,10,0,0.258,7541.09,6377.66,9880.34,36,32,0,own,debt_consolidation,1
20,78019.13,5.4,26901.49,0.345,4,0,0.708,6702.68,6034.0,4611.3,12,0,0,rent,debt_consolidation,0
58,48222.61,7.5,15962.6,0.331,5,2,0.182,1046.05,5459.78,8721.24,60,36,0,rent,home_improvement,1
21,28326.17,3.8,9903.74,0.35,10,0,0.212,7180.87,4095.75,9496.83,24,3,0,own,education,1
29,46179.17,4.5,7930.19,0.172,1,1,0.124,9186.84,2954.8,6894.77,48,6,0,mortgage,car,0
49,38370.57,14.7,4064.0,0.106,1,1,0.382,3895.57,2116.04,15915.23,36,28,0,mortgage,medical,1
67,99892.65,6.0,48931.16,0.49,6,0,0.289,6313.3,9695.17,9068.16,36,45,0,rent,home_improvement,1
39,32489.79,5.2,10455.39,0.322,3,1,0.43,5206.55,0.0,2074.36,60,20,0,mortgage,debt_consolidation,1
25,40350.53,6.1,5341.72,0.132,8,1,0.495,10356.53,4429.8,9115.25,12,3,0,rent,home_improvement,1
30,63013.13,9.3,15064.19,0.239,7,0,0.237,7022.48,0.0,6774.56,24,8,0,own,education,1
64,58729.49,1.8,3262.92,0.056,3,0,0.655,7875.28,0.0,26596.39,12,41,0,mortgage,business,1
56,95547.07,9.1,25983.96,0.272,1,0,0.46,4965.33,13790.45,1469.3,48,31,0,own,education,1
24,71323.16,8.3,17450.08,0.245,0,0,0.298,1864.92,0.0,14091.64,24,5,0,rent,debt_consolidation,1
38,56073.28,0.0,5065.94,0.09,5,0,0.368,4094.09,7403.27,10499.37,36,14,0,mortgage,medical,0
32,87567.81,16.0,22375.09,0.256,3,1,0.54,10610.85,12666.94,6112.02,12,8,0,mortgage,education,1
28,51622.64,14.3,18530.06,0.359,0,0,0.239,1087.6,4317.97,4912.49,48,7,0,mortgage,medical,1
62,98350.45,3.0,50365.26,0.512,8,3,0.7,23874.8,9535.42,13407.04,24,42,0,own,business,0
